-3.403792619705200195e+00,-3.288921117782592773e+00,-3.221266031265258789e+00,-3.523493528366088867e+00,-3.226977825164794922e+00,-5.245759487152099609e+00,-5.187566757202148438e+00,-5.150825023651123047e+00,-5.302451133728027344e+00,-5.171437263488769531e+00,-5.325651645660400391e+00,-5.290608882904052734e+00,-5.326758861541748047e+00,-5.299712657928466797e+00,-5.297451972961425781e+00,-3.161636114120483398e+00,-3.066492795944213867e+00,-3.149216175079345703e+00,-2.979136228561401367e+00,-3.194264411926269531e+00,-5.195286750793457031e+00,-5.237080574035644531e+00,-5.239146232604980469e+00,-5.195168495178222656e+00,-5.229053974151611328e+00
-4.100735187530517578e+00,-3.971145629882812500e+00,-3.789071798324584961e+00,-4.070061206817626953e+00,-3.996378660202026367e+00,-5.719071865081787109e+00,-5.743907451629638672e+00,-5.750113487243652344e+00,-5.754321098327636719e+00,-5.719798564910888672e+00,-5.748983860015869141e+00,-5.581612110137939453e+00,-5.363871574401855469e+00,-5.747345924377441406e+00,-5.632373809814453125e+00,-1.976681828498840332e+00,-2.129627466201782227e+00,-2.293508768081665039e+00,-1.903384447097778320e+00,-2.080450534820556641e+00,-5.842504501342773438e+00,-5.659387111663818359e+00,-5.383820056915283203e+00,-5.853769302368164062e+00,-5.692162990570068359e+00
-4.781707286834716797e+00,-4.710411071777343750e+00,-4.609726905822753906e+00,-4.747525691986083984e+00,-4.753757953643798828e+00,-5.839001655578613281e+00,-5.850362777709960938e+00,-5.907743453979492188e+00,-5.875194549560546875e+00,-5.865417480468750000e+00,-5.812137126922607422e+00,-5.772261142730712891e+00,-5.617017745971679688e+00,-5.771575450897216797e+00,-5.765730857849121094e+00,-1.912247300148010254e+00,-1.429061174392700195e+00,-2.790154516696929932e-01,-1.342850446701049805e+00,-1.382010579109191895e+00,-5.994831085205078125e+00,-5.998575687408447266e+00,-5.984965801239013672e+00,-6.010911464691162109e+00,-6.009589195251464844e+00
-1.832739830017089844e+00,-1.830015897750854492e+00,-1.892890214920043945e+00,-2.006983995437622070e+00,-1.885950565338134766e+00,-5.752429962158203125e+00,-5.416388511657714844e+00,-5.636436462402343750e+00,-5.761124134063720703e+00,-5.609482288360595703e+00,-5.765031337738037109e+00,-5.624111175537109375e+00,-5.697401523590087891e+00,-5.715249538421630859e+00,-5.722607135772705078e+00,-4.279932022094726562e+00,-4.209664821624755859e+00,-4.251587390899658203e+00,-4.240911483764648438e+00,-4.271988868713378906e+00,-5.775763988494873047e+00,-5.563119888305664062e+00,-5.695676326751708984e+00,-5.786537647247314453e+00,-5.698066711425781250e+00
-2.705805540084838867e+00,-1.510879874229431152e+00,-1.322934508323669434e+00,-2.692124605178833008e+00,-2.296857118606567383e+00,-6.031185150146484375e+00,-6.026000976562500000e+00,-6.032497406005859375e+00,-6.027927875518798828e+00,-6.033000469207763672e+00,-5.893512725830078125e+00,-5.807059288024902344e+00,-5.796864986419677734e+00,-5.882165908813476562e+00,-5.860584735870361328e+00,-2.707084417343139648e+00,-3.179228067398071289e+00,-3.226763486862182617e+00,-2.719418048858642578e+00,-2.888688802719116211e+00,-6.074630737304687500e+00,-6.003101825714111328e+00,-6.015274524688720703e+00,-6.067740917205810547e+00,-6.045469284057617188e+00
-3.681122541427612305e+00,-3.596167802810668945e+00,-3.670827150344848633e+00,-3.652680873870849609e+00,-3.639240741729736328e+00,-5.565686225891113281e+00,-5.785681724548339844e+00,-5.729891777038574219e+00,-5.830718994140625000e+00,-5.824058532714843750e+00,-5.833083629608154297e+00,-5.871122837066650391e+00,-5.875391006469726562e+00,-5.943585872650146484e+00,-5.945643424987792969e+00,-1.973911285400390625e+00,-1.975299715995788574e+00,-1.954522967338562012e+00,-2.069406747817993164e+00,-2.012231588363647461e+00,-5.880181312561035156e+00,-5.953772544860839844e+00,-5.914474487304687500e+00,-5.941000461578369141e+00,-5.980614662170410156e+00
-1.736246943473815918e+00,-1.220582962036132812e+00,-1.640376806259155273e+00,-1.699027895927429199e+00,-1.526290416717529297e+00,-5.783295154571533203e+00,-5.660457611083984375e+00,-5.751836299896240234e+00,-5.816960334777832031e+00,-5.767302036285400391e+00,-5.963279724121093750e+00,-5.918921947479248047e+00,-5.973389625549316406e+00,-6.032004833221435547e+00,-6.019733905792236328e+00,-4.531091213226318359e+00,-4.570356845855712891e+00,-4.576231479644775391e+00,-4.557630062103271484e+00,-4.590813159942626953e+00,-5.708897113800048828e+00,-5.485179901123046875e+00,-5.695491790771484375e+00,-5.792980670928955078e+00,-5.701894760131835938e+00
-2.101246356964111328e+00,-1.941692113876342773e+00,-1.911140918731689453e+00,-1.670591592788696289e+00,-2.152003526687622070e+00,-6.026379108428955078e+00,-5.995143890380859375e+00,-5.995720386505126953e+00,-6.035257816314697266e+00,-5.987197399139404297e+00,-5.931478023529052734e+00,-5.867064476013183594e+00,-5.858465194702148438e+00,-5.753287315368652344e+00,-5.932380676269531250e+00,-3.443452358245849609e+00,-3.395835638046264648e+00,-3.443477392196655273e+00,-3.410260915756225586e+00,-3.462455987930297852e+00,-6.123828887939453125e+00,-6.138484001159667969e+00,-6.127209663391113281e+00,-6.166257858276367188e+00,-6.114048480987548828e+00
-3.977269172668457031e+00,-3.967997789382934570e+00,-3.953859329223632812e+00,-3.927334308624267578e+00,-3.946066141128540039e+00,-4.851385593414306641e+00,-4.847273826599121094e+00,-4.820226669311523438e+00,-4.854326248168945312e+00,-4.871958255767822266e+00,-4.421515941619873047e+00,-4.464418411254882812e+00,-4.466192245483398438e+00,-4.448735713958740234e+00,-4.451220035552978516e+00,-3.921341419219970703e+00,-3.902661800384521484e+00,-3.914825439453125000e+00,-3.935686111450195312e+00,-3.905622482299804688e+00,-4.565642833709716797e+00,-4.567957878112792969e+00,-4.600575447082519531e+00,-4.584331035614013672e+00,-4.573306560516357422e+00
-2.361590385437011719e+00,-2.974411249160766602e+00,-2.956629276275634766e+00,-2.609431266784667969e+00,-2.914146184921264648e+00,-4.398193836212158203e+00,-4.096532344818115234e+00,-4.116959095001220703e+00,-4.238868236541748047e+00,-4.125942707061767578e+00,-5.862520694732666016e+00,-5.851047039031982422e+00,-5.840700626373291016e+00,-5.878931999206542969e+00,-5.856793880462646484e+00,-5.100980758666992188e+00,-4.920096397399902344e+00,-4.941957473754882812e+00,-5.047781467437744141e+00,-4.948977947235107422e+00,-4.581233501434326172e+00,-4.567908763885498047e+00,-4.554417610168457031e+00,-4.569716453552246094e+00,-4.553403854370117188e+00
-3.114602804183959961e+00,-3.361433029174804688e+00,-3.431478261947631836e+00,-3.240962982177734375e+00,-3.311008214950561523e+00,-4.515676975250244141e+00,-4.463335514068603516e+00,-4.467363834381103516e+00,-4.447174072265625000e+00,-4.480549812316894531e+00,-6.748794078826904297e+00,-6.745197772979736328e+00,-6.792095661163330078e+00,-6.719932556152343750e+00,-6.754573822021484375e+00,-3.544245481491088867e+00,-3.372463464736938477e+00,-3.259631395339965820e+00,-3.429760932922363281e+00,-3.380625009536743164e+00,-4.494006633758544922e+00,-4.271487712860107422e+00,-4.188351154327392578e+00,-4.509640216827392578e+00,-4.284097194671630859e+00
-4.004773616790771484e+00,-4.185225963592529297e+00,-4.453886032104492188e+00,-4.245111942291259766e+00,-4.250088214874267578e+00,-5.044157981872558594e+00,-5.100036144256591797e+00,-5.183550357818603516e+00,-5.115026950836181641e+00,-5.129462718963623047e+00,-6.599519729614257812e+00,-6.603665351867675781e+00,-6.621846199035644531e+00,-6.612722396850585938e+00,-6.591391563415527344e+00,-2.451731204986572266e+00,-2.125500679016113281e+00,-1.469169855117797852e+00,-1.995057702064514160e+00,-1.996485471725463867e+00,-5.215119838714599609e+00,-5.085703372955322266e+00,-4.971028327941894531e+00,-5.065589904785156250e+00,-5.083213329315185547e+00
-1.492095351219177246e+00,-1.618865251541137695e+00,-1.616216659545898438e+00,-1.564863562583923340e+00,-1.742650628089904785e+00,-5.236439704895019531e+00,-5.437054157257080078e+00,-5.297463893890380859e+00,-5.276897430419921875e+00,-5.257082939147949219e+00,-6.253880500793457031e+00,-6.186312198638916016e+00,-6.186220645904541016e+00,-6.238241195678710938e+00,-6.214997768402099609e+00,-5.651213645935058594e+00,-5.124728679656982422e+00,-5.454341411590576172e+00,-5.490484714508056641e+00,-5.417598247528076172e+00,-5.395661830902099609e+00,-5.050896644592285156e+00,-5.320889949798583984e+00,-5.355034828186035156e+00,-5.294359683990478516e+00
-1.873109817504882812e+00,-2.131240367889404297e+00,-2.031467914581298828e+00,-2.041010379791259766e+00,-2.019455432891845703e+00,-5.358896255493164062e+00,-4.948859214782714844e+00,-5.200005531311035156e+00,-5.284595012664794922e+00,-5.229248523712158203e+00,-6.357491970062255859e+00,-6.446127414703369141e+00,-6.469696998596191406e+00,-6.383283138275146484e+00,-6.436036109924316406e+00,-4.668577671051025391e+00,-4.080032348632812500e+00,-4.266681671142578125e+00,-4.491996765136718750e+00,-4.361102581024169922e+00,-5.098312377929687500e+00,-5.192060470581054688e+00,-5.154292583465576172e+00,-5.138535022735595703e+00,-5.161702632904052734e+00
-2.880530595779418945e+00,-2.904245138168334961e+00,-2.836553573608398438e+00,-2.798228502273559570e+00,-2.815993547439575195e+00,-5.413238048553466797e+00,-5.346457004547119141e+00,-5.431267738342285156e+00,-5.384153842926025391e+00,-5.387920856475830078e+00,-6.731482982635498047e+00,-6.767001152038574219e+00,-6.752744674682617188e+00,-6.804211139678955078e+00,-6.798375606536865234e+00,-2.529514551162719727e+00,-2.532822132110595703e+00,-2.660882234573364258e+00,-2.795693397521972656e+00,-2.771702766418457031e+00,-5.322492599487304688e+00,-5.261178493499755859e+00,-5.285758972167968750e+00,-5.279407978057861328e+00,-5.285832881927490234e+00
-1.506494879722595215e+00,-8.486033678054809570e-01,-1.481676578521728516e+00,-1.689920902252197266e+00,-1.423614144325256348e+00,-5.312057018280029297e+00,-5.183885097503662109e+00,-5.334810733795166016e+00,-5.296797752380371094e+00,-5.349353313446044922e+00,-5.886835575103759766e+00,-5.887368679046630859e+00,-5.882983207702636719e+00,-5.856857299804687500e+00,-5.897364139556884766e+00,-5.738844394683837891e+00,-5.545527935028076172e+00,-5.756919860839843750e+00,-5.721363067626953125e+00,-5.734523773193359375e+00,-5.493685245513916016e+00,-5.438647747039794922e+00,-5.488289356231689453e+00,-5.498364448547363281e+00,-5.509397506713867188e+00
-1.573040843009948730e+00,-1.773339152336120605e+00,-1.461308121681213379e+00,-1.787402987480163574e+00,-1.543321132659912109e+00,-5.138096809387207031e+00,-5.026823520660400391e+00,-5.122084140777587891e+00,-5.011241436004638672e+00,-5.092901229858398438e+00,-6.398869991302490234e+00,-6.443589210510253906e+00,-6.378273963928222656e+00,-6.487834453582763672e+00,-6.378955841064453125e+00,-5.491777896881103516e+00,-5.263038158416748047e+00,-5.534589290618896484e+00,-5.194398880004882812e+00,-5.535275936126708984e+00,-5.328050136566162109e+00,-5.327250957489013672e+00,-5.358786582946777344e+00,-5.329901695251464844e+00,-5.331641674041748047e+00
-3.328802347183227539e+00,-3.446739435195922852e+00,-3.395911216735839844e+00,-3.424531698226928711e+00,-3.407308340072631836e+00,-4.473344802856445312e+00,-4.477900028228759766e+00,-4.496268749237060547e+00,-4.503677845001220703e+00,-4.479469299316406250e+00,-5.231419563293457031e+00,-5.240681171417236328e+00,-5.250970840454101562e+00,-5.252647399902343750e+00,-5.248752593994140625e+00,-4.414221763610839844e+00,-4.386757850646972656e+00,-4.387979507446289062e+00,-4.400522708892822266e+00,-4.426438331604003906e+00,-4.404481410980224609e+00,-4.355795383453369141e+00,-4.368165016174316406e+00,-4.331901550292968750e+00,-4.351550579071044922e+00
-2.807975053787231445e+00,-3.162823438644409180e+00,-3.162335872650146484e+00,-3.010413885116577148e+00,-3.122213840484619141e+00,-5.008060455322265625e+00,-4.856925964355468750e+00,-4.872594356536865234e+00,-4.934025764465332031e+00,-4.894563198089599609e+00,-4.772352218627929688e+00,-5.031126499176025391e+00,-5.003387451171875000e+00,-4.904563426971435547e+00,-4.969579696655273438e+00,-4.968611717224121094e+00,-4.684472084045410156e+00,-4.690814971923828125e+00,-4.796657085418701172e+00,-4.709522724151611328e+00,-4.589653491973876953e+00,-4.492922306060791016e+00,-4.495122909545898438e+00,-4.532972335815429688e+00,-4.507437229156494141e+00
-3.166892290115356445e+00,-3.551424264907836914e+00,-3.627559185028076172e+00,-3.494346618652343750e+00,-3.538650989532470703e+00,-4.573188781738281250e+00,-4.435634613037109375e+00,-4.415384769439697266e+00,-4.402890205383300781e+00,-4.393991947174072266e+00,-5.167757987976074219e+00,-5.067894935607910156e+00,-5.010517120361328125e+00,-5.108537673950195312e+00,-5.076179504394531250e+00,-4.376286983489990234e+00,-4.406349658966064453e+00,-4.421754360198974609e+00,-4.426767349243164062e+00,-4.431031227111816406e+00,-4.871716022491455078e+00,-4.645853519439697266e+00,-4.636194705963134766e+00,-4.657681465148925781e+00,-4.656718254089355469e+00
