3.904094696044921875e-01,1.130976006388664246e-01,1.004903092980384827e-01,2.838596701622009277e-01,1.121430099010467529e-01
3.602012097835540771e-01,1.190380379557609558e-01,5.560370907187461853e-02,3.347124755382537842e-01,1.304445415735244751e-01
4.195772111415863037e-01,1.610060483217239380e-01,7.740810513496398926e-02,1.555601358413696289e-01,1.864485144615173340e-01
3.518225848674774170e-01,4.937009140849113464e-02,1.126841381192207336e-01,3.455544710159301758e-01,1.405686736106872559e-01
3.160105645656585693e-01,7.550644874572753906e-02,8.094783127307891846e-02,3.704854846000671387e-01,1.570497751235961914e-01
9.534417092800140381e-02,1.567785441875457764e-01,1.310459971427917480e-01,3.175430297851562500e-01,2.992883026599884033e-01
1.733348220586776733e-01,7.795917987823486328e-02,1.588076949119567871e-01,3.930532336235046387e-01,1.968450248241424561e-01
2.800486981868743896e-01,1.369098275899887085e-01,1.740461140871047974e-01,1.005644053220748901e-01,3.084309995174407959e-01
1.903661638498306274e-01,2.038660645484924316e-01,2.192254811525344849e-01,1.993589848279953003e-01,1.871833056211471558e-01
3.794650733470916748e-01,1.373968273401260376e-01,1.347081214189529419e-01,1.966844797134399414e-01,1.517455577850341797e-01
3.923007249832153320e-01,1.417737007141113281e-01,9.029673784971237183e-02,2.465414702892303467e-01,1.290872991085052490e-01
3.976728916168212891e-01,1.641856282949447632e-01,1.026089265942573547e-01,1.765324175357818604e-01,1.590000540018081665e-01
4.206124842166900635e-01,6.432057172060012817e-02,1.526248306035995483e-01,2.193994820117950439e-01,1.430426090955734253e-01
4.281108975410461426e-01,7.384895533323287964e-02,9.901788830757141113e-02,2.461807876825332642e-01,1.528413742780685425e-01
1.566835492849349976e-01,1.325548589229583740e-01,1.957509666681289673e-01,2.464630156755447388e-01,2.685476243495941162e-01
2.300007939338684082e-01,7.571403682231903076e-02,2.557452917098999023e-01,2.300545573234558105e-01,2.084853351116180420e-01
2.154794931411743164e-01,1.303104609251022339e-01,2.362355589866638184e-01,1.120552644133567810e-01,3.059192001819610596e-01
