-4.156976222991943359e+00,-3.236803531646728516e+00,-3.135057687759399414e+00,-3.258523464202880859e+00,-2.618364810943603516e+00,-5.785429477691650391e+00,-5.861602306365966797e+00,-5.883463382720947266e+00,-6.009420871734619141e+00,-5.980024337768554688e+00,-5.923920631408691406e+00,-5.821260929107666016e+00,-5.805457115173339844e+00,-6.066471576690673828e+00,-5.783654212951660156e+00,-1.485016822814941406e+00,-1.982018113136291504e+00,-2.114818572998046875e+00,-1.839596986770629883e+00,-2.175318717956542969e+00,-6.348637104034423828e+00,-6.192492485046386719e+00,-6.191910743713378906e+00,-6.349650859832763672e+00,-6.283578872680664062e+00
-2.047651529312133789e+00,-1.022908568382263184e+00,-1.048365116119384766e+00,-7.288749217987060547e-01,-2.735277891159057617e+00,-5.316760063171386719e+00,-5.436006069183349609e+00,-5.702734947204589844e+00,-6.126895427703857422e+00,-5.264690399169921875e+00,-6.041017055511474609e+00,-6.125728130340576172e+00,-6.077713489532470703e+00,-6.296901226043701172e+00,-5.860340595245361328e+00,-5.877218246459960938e+00,-5.726051807403564453e+00,-2.504165172576904297e+00,-5.894784927368164062e+00,-4.719387531280517578e+00,-5.489187240600585938e+00,-5.341190814971923828e+00,-4.201739311218261719e+00,-6.097861289978027344e+00,-4.898950099945068359e+00
-1.288533687591552734e+00,-1.261350870132446289e+00,-1.011401057243347168e+00,-1.157684564590454102e+00,-1.228993058204650879e+00,-5.487125396728515625e+00,-5.452757835388183594e+00,-5.736535549163818359e+00,-5.485127925872802734e+00,-5.493638038635253906e+00,-5.655552387237548828e+00,-5.627784729003906250e+00,-5.405023574829101562e+00,-5.650054931640625000e+00,-5.621455669403076172e+00,-6.015556335449218750e+00,-6.001332759857177734e+00,-5.459251880645751953e+00,-6.038407802581787109e+00,-5.978425025939941406e+00,-5.847479343414306641e+00,-5.888245582580566406e+00,-5.616972446441650391e+00,-5.886988639831542969e+00,-5.870277881622314453e+00
-6.163641452789306641e+00,-1.327200293540954590e+00,-5.916337490081787109e+00,-6.144701957702636719e+00,-4.953028202056884766e+00,-6.179203987121582031e+00,-5.370869636535644531e+00,-6.022320747375488281e+00,-5.948957443237304688e+00,-5.787616252899169922e+00,-6.341663837432861328e+00,-5.796761512756347656e+00,-6.286913394927978516e+00,-6.279722690582275391e+00,-6.108716011047363281e+00,-7.212680578231811523e-01,-2.898942232131958008e+00,-1.072362780570983887e+00,-7.978656888008117676e-01,-1.891369819641113281e+00,-6.283634185791015625e+00,-5.113587856292724609e+00,-6.081279277801513672e+00,-5.769538879394531250e+00,-5.404194355010986328e+00
-2.668750524520874023e+00,-3.636594295501708984e+00,-4.084806919097900391e+00,-1.730410218238830566e+00,-3.811884880065917969e+00,-6.016563892364501953e+00,-3.827139854431152344e+00,-3.995676994323730469e+00,-6.068294525146484375e+00,-5.560808181762695312e+00,-5.944578170776367188e+00,-5.334541320800781250e+00,-5.205398559570312500e+00,-6.162487030029296875e+00,-5.513420104980468750e+00,-2.795832633972167969e+00,-3.541582584381103516e+00,-3.261650800704956055e+00,-3.331431627273559570e+00,-2.483112812042236328e+00,-6.114562511444091797e+00,-4.173312187194824219e+00,-4.727768898010253906e+00,-6.098680019378662109e+00,-5.720062255859375000e+00
-4.817341804504394531e+00,-7.253763675689697266e-01,-2.765109300613403320e+00,-1.520728826522827148e+00,-1.628809213638305664e+00,-4.879282474517822266e+00,-5.508750438690185547e+00,-5.281718730926513672e+00,-5.382877349853515625e+00,-5.343967914581298828e+00,-5.370586395263671875e+00,-5.784695625305175781e+00,-5.630413055419921875e+00,-5.736564636230468750e+00,-5.671246528625488281e+00,-2.391470909118652344e+00,-5.688889026641845703e+00,-4.879957199096679688e+00,-5.525125980377197266e+00,-5.543664455413818359e+00,-4.933631896972656250e+00,-5.666382312774658203e+00,-5.444131374359130859e+00,-5.618649005889892578e+00,-5.639065265655517578e+00
-5.920757293701171875e+00,-5.538890361785888672e+00,-5.950927257537841797e+00,-5.908063888549804688e+00,-5.939656734466552734e+00,-5.499345302581787109e+00,-5.478449821472167969e+00,-5.502925872802734375e+00,-5.531795501708984375e+00,-5.497479915618896484e+00,-5.682970046997070312e+00,-5.644855022430419922e+00,-5.686473846435546875e+00,-5.697297096252441406e+00,-5.700585365295410156e+00,-1.323266506195068359e+00,-9.781020283699035645e-01,-1.314739704132080078e+00,-1.235869407653808594e+00,-1.333624005317687988e+00,-5.630222320556640625e+00,-5.372383117675781250e+00,-5.604107856750488281e+00,-5.616495132446289062e+00,-5.585577011108398438e+00
-5.650640964508056641e+00,-5.373055458068847656e+00,-5.704054355621337891e+00,-4.614932537078857422e+00,-5.674836158752441406e+00,-5.680673599243164062e+00,-5.608009815216064453e+00,-5.732366085052490234e+00,-5.327963829040527344e+00,-5.683957099914550781e+00,-5.484080314636230469e+00,-5.388317108154296875e+00,-5.464296817779541016e+00,-4.915688037872314453e+00,-5.482882022857666016e+00,-1.520480394363403320e+00,-1.477764010429382324e+00,-1.518326401710510254e+00,-1.578405618667602539e+00,-1.533363342285156250e+00,-5.520874500274658203e+00,-5.528226375579833984e+00,-5.453923225402832031e+00,-5.402006149291992188e+00,-5.495172023773193359e+00
-6.309762597084045410e-01,-3.439153194427490234e+00,-2.161586046218872070e+00,-6.890852451324462891e-01,-3.250445842742919922e+00,-6.035469055175781250e+00,-6.284244060516357422e+00,-6.427184104919433594e+00,-6.566956996917724609e+00,-6.321208000183105469e+00,-6.486452102661132812e+00,-6.759983062744140625e+00,-6.792112350463867188e+00,-6.583466529846191406e+00,-6.823544025421142578e+00,-6.200338840484619141e+00,7.773330211639404297e-01,-2.636647462844848633e+00,-4.473183631896972656e+00,2.820578813552856445e-01,-5.986812114715576172e+00,-6.592732906341552734e+00,-6.700314044952392578e+00,-6.711724758148193359e+00,-6.639994621276855469e+00
-6.113802433013916016e+00,-3.406898498535156250e+00,-2.466982364654541016e+00,-3.363772392272949219e+00,-2.891636133193969727e+00,-6.635900497436523438e+00,-6.620028495788574219e+00,-6.607446670532226562e+00,-6.667893886566162109e+00,-6.651122093200683594e+00,-6.487152576446533203e+00,-6.689395427703857422e+00,-6.808482646942138672e+00,-6.724198818206787109e+00,-6.814337253570556641e+00,-6.041573882102966309e-01,-1.971015334129333496e+00,-2.124711751937866211e+00,-1.505577206611633301e+00,-1.586066722869873047e+00,-6.276191234588623047e+00,-5.975491046905517578e+00,-5.969039916992187500e+00,-5.968584060668945312e+00,-6.029079914093017578e+00
