4.580843150615692139e-01,1.637736111879348755e-01,1.089248955249786377e-01,1.590631604194641113e-01,1.101540774106979370e-01
1.108390986919403076e-01,1.079231947660446167e-01,1.112121641635894775e-01,5.875235795974731445e-01,8.250194042921066284e-02
2.616972923278808594e-01,2.053428888320922852e-01,5.659871548414230347e-02,2.518760561943054199e-01,2.244850397109985352e-01
4.819579124450683594e-01,1.065827161073684692e-01,1.706521958112716675e-01,7.062648236751556396e-02,1.701807528734207153e-01
7.461945712566375732e-02,7.051783800125122070e-02,1.085817515850067139e-01,6.140064597129821777e-01,1.322745084762573242e-01
5.129049718379974365e-02,3.895632624626159668e-01,4.078576713800430298e-02,2.757200896739959717e-01,2.426403611898422241e-01
2.049705237150192261e-01,6.189554557204246521e-02,2.404714077711105347e-01,2.411503493785858154e-01,2.515122592449188232e-01
3.230360150337219238e-01,7.408756762742996216e-02,2.965236306190490723e-01,5.095894262194633484e-02,2.553938329219818115e-01
5.959835648536682129e-01,9.883110970258712769e-02,1.013647094368934631e-01,1.158505007624626160e-01,8.797013014554977417e-02
6.807249784469604492e-01,6.620634347200393677e-02,9.685046970844268799e-02,6.786913424730300903e-02,8.834897726774215698e-02
9.944485127925872803e-02,5.088736861944198608e-02,5.961398780345916748e-02,6.999704241752624512e-01,9.008334577083587646e-02
4.125989601016044617e-02,6.731578707695007324e-02,4.325134679675102234e-02,3.212222754955291748e-01,5.269507765769958496e-01
4.749507009983062744e-01,7.131128758192062378e-02,1.827605068683624268e-01,1.001779213547706604e-01,1.707994937896728516e-01
3.980205655097961426e-01,1.274251639842987061e-01,2.018424123525619507e-01,9.656354784965515137e-02,1.761483848094940186e-01
7.412742823362350464e-02,3.708438202738761902e-02,3.751806616783142090e-01,2.363398522138595581e-01,2.772675752639770508e-01
2.520985603332519531e-01,9.747834503650665283e-02,2.339796423912048340e-01,1.695884317159652710e-01,2.468550354242324829e-01
2.352561503648757935e-01,1.019830033183097839e-01,3.258829414844512939e-01,4.601839184761047363e-02,2.908595502376556396e-01
4.194662347435951233e-02,2.616495192050933838e-01,2.774184346199035645e-01,9.148464351892471313e-02,3.275007903575897217e-01
5.539529323577880859e-01,1.090241745114326477e-01,1.191689670085906982e-01,1.014232486486434937e-01,1.164306998252868652e-01
6.041964292526245117e-01,5.830159783363342285e-02,1.618214845657348633e-01,5.694476887583732605e-02,1.187357157468795776e-01
5.710083842277526855e-01,1.074747219681739807e-01,7.479561120271682739e-02,8.457152545452117920e-02,1.621497720479965210e-01
4.956044256687164307e-01,9.205324947834014893e-02,1.553221195936203003e-01,1.242468059062957764e-01,1.327733993530273438e-01
5.047786831855773926e-01,7.373279333114624023e-02,2.052572518587112427e-01,7.464042305946350098e-02,1.415908038616180420e-01
2.105346024036407471e-01,7.338357716798782349e-02,3.618924617767333984e-01,1.816079616546630859e-01,1.725814342498779297e-01
2.407111823558807373e-01,7.374651730060577393e-02,2.367646098136901855e-01,1.726943999528884888e-01,2.760833501815795898e-01
2.296376824378967285e-01,1.081191599369049072e-01,3.560026288032531738e-01,8.290493488311767578e-02,2.233355641365051270e-01
1.776241362094879150e-01,2.262503951787948608e-01,2.010362446308135986e-01,2.082700282335281372e-01,1.868191510438919067e-01
1.092643439769744873e-01,1.453231424093246460e-01,5.520071089267730713e-02,5.820485949516296387e-01,1.081632077693939209e-01
7.446373254060745239e-02,1.792759597301483154e-01,7.997161895036697388e-02,5.294536948204040527e-01,1.368349939584732056e-01
1.860285252332687378e-01,2.369287908077239990e-01,7.006176561117172241e-02,2.719877660274505615e-01,2.349931299686431885e-01
6.947184801101684570e-01,4.231589660048484802e-02,9.835531562566757202e-02,7.185830175876617432e-02,9.275202453136444092e-02
8.540996164083480835e-02,2.526514232158660889e-01,9.099403768777847290e-02,3.633444905281066895e-01,2.076001018285751343e-01
5.240960046648979187e-02,3.437173664569854736e-01,7.338733226060867310e-02,2.741699814796447754e-01,2.563157677650451660e-01
2.748344838619232178e-01,4.302937164902687073e-02,2.485890537500381470e-01,1.856226027011871338e-01,2.479244619607925415e-01
2.368640005588531494e-01,2.318779677152633667e-01,6.814387440681457520e-02,4.021682590246200562e-02,4.228972792625427246e-01
9.730329364538192749e-02,4.975821822881698608e-02,7.518702745437622070e-02,9.974469244480133057e-02,6.780067086219787598e-01
5.794793367385864258e-01,7.471408694982528687e-02,7.209657877683639526e-02,1.677217781543731689e-01,1.059883385896682739e-01
9.948480874300003052e-02,1.450180709362030029e-01,7.673746347427368164e-02,5.364738702774047852e-01,1.422857344150543213e-01
1.775422394275665283e-01,2.712577283382415771e-01,8.811833709478378296e-02,2.871472239494323730e-01,1.759344786405563354e-01
5.082062482833862305e-01,5.052406713366508484e-02,1.651348173618316650e-01,1.176594272255897522e-01,1.584754437208175659e-01
4.319044649600982666e-01,7.271017879247665405e-02,1.894314289093017578e-01,1.563285142183303833e-01,1.496254056692123413e-01
3.269432112574577332e-02,3.180482387542724609e-01,8.320330083370208740e-02,2.770179808139801025e-01,2.890362143516540527e-01
2.488440573215484619e-01,6.071064993739128113e-02,2.500029206275939941e-01,1.949668675661087036e-01,2.454754859209060669e-01
2.320204824209213257e-01,8.107452094554901123e-02,3.728950917720794678e-01,4.745386540889739990e-02,2.665561139583587646e-01
3.151312172412872314e-01,3.101939558982849121e-01,4.761907830834388733e-02,4.637715220451354980e-02,2.806786298751831055e-01
4.444972276687622070e-01,1.239802241325378418e-01,1.594702303409576416e-01,1.395771205425262451e-01,1.324751675128936768e-01
5.004186034202575684e-01,1.407885700464248657e-01,1.635921597480773926e-01,1.237120032310485840e-01,7.148867100477218628e-02
1.358068734407424927e-01,2.719320952892303467e-01,5.869438499212265015e-02,1.838330477476119995e-01,3.497335314750671387e-01
4.432817995548248291e-01,7.205057889223098755e-02,2.001001238822937012e-01,1.234018728137016296e-01,1.611656397581100464e-01
