2.918160855770111084e-01,8.214934170246124268e-02,9.197343140840530396e-02,5.340604782104492188e-01,7.101656365193775855e-07
9.999985694885253906e-01,3.789894265082693892e-07,3.789894265082693892e-07,3.789894265082693892e-07,3.789894265082693892e-07
6.318464279174804688e-01,1.040674671530723572e-01,1.077501475811004639e-01,5.145075172185897827e-02,1.048851758241653442e-01
3.451741861226764740e-07,3.451741861226764740e-07,3.451741861226764740e-07,9.999985694885253906e-01,3.451741861226764740e-07
9.908083081245422363e-01,5.221555170464853290e-07,5.221555170464853290e-07,9.190258570015430450e-03,5.221555170464853290e-07
5.673798322677612305e-01,1.233130916953086853e-01,1.231138110160827637e-01,6.995680183172225952e-02,1.162364482879638672e-01
6.761721521615982056e-02,1.141057386994361877e-01,1.089100465178489685e-01,5.910412073135375977e-01,1.183257624506950378e-01
7.334789633750915527e-02,1.195866838097572327e-01,1.269879788160324097e-01,5.587983131408691406e-01,1.212791427969932556e-01
9.936876893043518066e-01,1.578124007210135460e-03,1.578124007210135460e-03,1.578124007210135460e-03,1.578124007210135460e-03
1.020271582774512353e-07,1.020271582774512353e-07,1.020271582774512353e-07,9.999995231628417969e-01,1.020271582774512353e-07
9.999980926513671875e-01,5.236639140093757305e-07,5.236639140093757305e-07,5.236639140093757305e-07,5.236639140093757305e-07
9.999985694885253906e-01,3.852139798254938796e-07,3.852139798254938796e-07,3.852139798254938796e-07,3.852139798254938796e-07
1.205508336424827576e-01,1.613273024559020996e-01,3.609446963537266129e-08,5.430711507797241211e-01,1.750506460666656494e-01
1.243348270654678345e-01,1.420419663190841675e-01,7.805503798863355769e-08,6.177057027816772461e-01,1.159174442291259766e-01
3.196174502372741699e-01,2.337478832714623422e-07,2.337478832714623422e-07,6.803818345069885254e-01,2.337478832714623422e-07
1.138723567128181458e-01,1.453081220388412476e-01,2.377437055110931396e-02,5.611546039581298828e-01,1.558904945850372314e-01
1.052808091044425964e-01,1.548203676939010620e-01,3.567830100655555725e-02,5.651257038116455078e-01,1.390947699546813965e-01
1.069266062359019998e-07,1.069266062359019998e-07,1.069266062359019998e-07,9.999995231628417969e-01,1.069266062359019998e-07
1.436422765254974365e-01,2.625403404235839844e-01,6.490012258291244507e-02,2.733405828475952148e-01,2.555766999721527100e-01
2.020270973443984985e-01,2.719850242137908936e-01,4.113370977165686782e-08,2.598293423652648926e-01,2.661584913730621338e-01
9.994909763336181641e-01,1.273004309041425586e-04,1.273004309041425586e-04,1.273004309041425586e-04,1.273004309041425586e-04
1.457899510860443115e-01,2.751592695713043213e-01,7.032937556505203247e-02,2.731096148490905762e-01,2.356117814779281616e-01
2.040423303842544556e-01,2.026514858007431030e-01,7.893346250057220459e-02,2.684383690357208252e-01,2.459343224763870239e-01
1.369524747133255005e-01,2.869548201560974121e-01,7.281250506639480591e-02,2.753009200096130371e-01,2.279792726039886475e-01
1.817151904106140137e-01,2.441102564334869385e-01,6.890963762998580933e-02,2.651788592338562012e-01,2.400860488414764404e-01
1.766802817583084106e-01,2.765720784664154053e-01,6.590013951063156128e-02,2.421986162662506104e-01,2.386488765478134155e-01
3.048260807991027832e-01,2.337427735328674316e-01,2.492273765142272168e-08,2.281448543071746826e-01,2.332862317562103271e-01
9.999995231628417969e-01,1.158771638642974722e-07,1.158771638642974722e-07,1.158771638642974722e-07,1.158771638642974722e-07
5.867337584495544434e-01,3.850281160566737526e-08,1.646509468555450439e-01,9.135949611663818359e-02,1.572556942701339722e-01
5.214626789093017578e-01,2.585971914231777191e-02,1.710101366043090820e-01,1.257131248712539673e-01,1.559543758630752563e-01
4.566333302591374377e-07,4.566333302591374377e-07,4.566333302591374377e-07,9.999982118606567383e-01,4.566333302591374377e-07
6.732478737831115723e-01,9.408825007994892076e-08,1.729323863983154297e-01,3.366749733686447144e-02,1.201521903276443481e-01
5.553480982780456543e-01,3.660536184906959534e-02,1.624657660722732544e-01,1.053561419248580933e-01,1.402246356010437012e-01
3.280220255419408204e-07,1.701929718255996704e-01,3.280220255419408204e-07,8.298060297966003418e-01,3.280220255419408204e-07
4.845814704895019531e-01,2.129342675516454619e-07,4.847090225666761398e-03,5.105710029602050781e-01,2.129342675516454619e-07
9.999995231628417969e-01,1.519790089332673233e-07,1.519790089332673233e-07,1.519790089332673233e-07,1.519790089332673233e-07
2.438640694890636951e-05,1.305458283695770660e-07,1.305458283695770660e-07,9.999752044677734375e-01,1.305458283695770660e-07
6.609466075897216797e-01,5.699108385215367889e-08,2.313148379325866699e-01,2.638870171267626574e-07,1.077382192015647888e-01
5.594905018806457520e-01,2.043196186423301697e-02,1.966674774885177612e-01,5.727384611964225769e-02,1.661362797021865845e-01
3.551320731639862061e-02,2.520554363727569580e-01,5.125687252416355477e-08,5.418162941932678223e-01,1.706149727106094360e-01
1.520882397890090942e-01,1.971066445112228394e-01,6.150965765118598938e-02,3.898088335990905762e-01,1.994865685701370239e-01
5.389878153800964355e-01,1.006504035672151076e-07,2.191276103258132935e-01,7.346101850271224976e-02,1.684234142303466797e-01
6.559402495622634888e-02,1.971689313650131226e-01,2.214783430099487305e-02,5.546371340751647949e-01,1.604521423578262329e-01
8.988481014966964722e-02,1.828753352165222168e-01,2.878968976438045502e-02,5.608860850334167480e-01,1.375640928745269775e-01
2.878907322883605957e-01,6.262217766561661847e-08,6.262217766561661847e-08,7.121090888977050781e-01,6.262217766561661847e-08
1.300776109047774298e-08,3.459821641445159912e-01,3.145137429237365723e-02,3.283662796020507812e-01,2.942002117633819580e-01
4.488578042582958005e-08,2.751526236534118652e-01,2.204610500484704971e-04,3.686942160129547119e-01,3.559327125549316406e-01
1.912223547697067261e-01,1.205785764568645391e-07,6.061359643936157227e-01,1.123260408639907837e-01,9.031558781862258911e-02
1.332504022866487503e-02,3.705124557018280029e-01,8.023102581501007080e-02,2.747596502304077148e-01,2.611718177795410156e-01
4.436213895678520203e-02,3.331313431262969971e-01,8.590128272771835327e-02,2.975356578826904297e-01,2.390695363283157349e-01
1.230339421454118565e-07,2.755426764488220215e-01,1.872118860483169556e-01,2.364520579576492310e-01,3.007932901382446289e-01
3.243427723646163940e-02,3.764206171035766602e-01,7.957231998443603516e-02,2.565413713455200195e-01,2.550314366817474365e-01
4.024043306708335876e-02,3.821534216403961182e-01,8.533275872468948364e-02,2.490331828594207764e-01,2.432402074337005615e-01
3.064900155891336908e-08,2.713214457035064697e-01,3.064900155891336908e-08,3.680180609226226807e-01,3.606604933738708496e-01
2.656280696392059326e-01,6.767526268959045410e-02,2.265485823154449463e-01,1.442833393812179565e-01,2.958647310733795166e-01
2.567460536956787109e-01,6.697218865156173706e-02,2.354614585638046265e-01,1.672250032424926758e-01,2.735952734947204590e-01
2.306608706712722778e-01,6.447581946849822998e-02,2.793968617916107178e-01,1.722273230552673340e-01,2.532391250133514404e-01
3.890512883663177490e-01,1.011316328458633507e-07,1.608093827962875366e-01,1.011316328458633507e-07,4.501391053199768066e-01
