1.877260804176330566e-01,1.243242323398590088e-01,1.047363579273223877e-01,5.329074859619140625e-01,5.030578747391700745e-02
5.774786472320556641e-01,9.946280717849731445e-02,1.101247295737266541e-01,1.373061686754226685e-01,7.562771439552307129e-02
5.037209987640380859e-01,1.403506398200988770e-01,1.489782184362411499e-01,9.372515976428985596e-02,1.132250353693962097e-01
1.037041395902633667e-01,9.247501194477081299e-02,1.073887720704078674e-01,6.197376847267150879e-01,7.669441401958465576e-02
5.506470203399658203e-01,9.222789108753204346e-02,5.027821660041809082e-02,2.205836474895477295e-01,8.626326173543930054e-02
5.441172719001770020e-01,1.408015042543411255e-01,1.067728102207183838e-01,9.250276535749435425e-02,1.158056780695915222e-01
9.302985668182373047e-02,1.565451771020889282e-01,1.273999661207199097e-01,5.052445530891418457e-01,1.177804544568061829e-01
9.858810901641845703e-02,1.385174691677093506e-01,1.365059763193130493e-01,4.694919288158416748e-01,1.568965613842010498e-01
6.662198901176452637e-01,1.023910343647003174e-01,8.164445310831069946e-02,6.299976259469985962e-02,8.674490451812744141e-02
6.509637832641601562e-02,7.200691848993301392e-02,7.708314061164855957e-02,6.735002994537353516e-01,1.123132556676864624e-01
7.230992913246154785e-01,8.347061276435852051e-02,6.775819510221481323e-02,7.753196358680725098e-02,4.814002290368080139e-02
6.317082047462463379e-01,9.337127208709716797e-02,1.109668612480163574e-01,7.514881342649459839e-02,8.880483359098434448e-02
1.235748529434204102e-01,1.601290702819824219e-01,6.864543259143829346e-02,5.094876885414123535e-01,1.381629705429077148e-01
1.159558072686195374e-01,1.536106318235397339e-01,7.415959239006042480e-02,5.054160952568054199e-01,1.508578062057495117e-01
2.642967998981475830e-01,5.483068898320198059e-02,7.634295523166656494e-02,5.045614838600158691e-01,9.996809065341949463e-02
1.064029335975646973e-01,1.485596895217895508e-01,1.503930091857910156e-01,4.540425539016723633e-01,1.406017988920211792e-01
1.178657412528991699e-01,1.745145767927169800e-01,1.126228868961334229e-01,4.628496170043945312e-01,1.321471333503723145e-01
6.105436384677886963e-02,1.253376901149749756e-01,5.555794015526771545e-02,7.083469629287719727e-01,4.970303177833557129e-02
2.018805146217346191e-01,3.036918938159942627e-01,6.963926553726196289e-02,2.228124588727951050e-01,2.019758373498916626e-01
2.138339579105377197e-01,2.502637505531311035e-01,3.651370108127593994e-02,2.410372197628021240e-01,2.583513855934143066e-01
6.138581633567810059e-01,8.407537639141082764e-02,7.116644829511642456e-02,7.921936362981796265e-02,1.516806930303573608e-01
1.605050861835479736e-01,2.731929123401641846e-01,9.341141581535339355e-02,2.452641278505325317e-01,2.276264876127243042e-01
1.956680566072463989e-01,2.327143400907516479e-01,7.070745527744293213e-02,1.821699142456054688e-01,3.187402188777923584e-01
1.358412206172943115e-01,2.744464278221130371e-01,9.756659716367721558e-02,2.731734812259674072e-01,2.189721912145614624e-01
1.737697422504425049e-01,2.347643673419952393e-01,6.005695834755897522e-02,2.609597146511077881e-01,2.704491615295410156e-01
1.935684978961944580e-01,2.407477200031280518e-01,7.305213809013366699e-02,2.450987547636032104e-01,2.475329637527465820e-01
2.630070447921752930e-01,2.298990041017532349e-01,4.449208080768585205e-02,2.319854348897933960e-01,2.306164503097534180e-01
7.069553732872009277e-01,1.082171425223350525e-01,6.380459666252136230e-02,5.664373934268951416e-02,6.437919288873672485e-02
5.309388637542724609e-01,1.107409521937370300e-01,1.401263773441314697e-01,9.242580085992813110e-02,1.257679760456085205e-01
5.415777564048767090e-01,5.919953808188438416e-02,1.578304022550582886e-01,1.187144145369529724e-01,1.226778626441955566e-01
8.769030123949050903e-02,1.509378850460052490e-01,8.509514480829238892e-02,5.253164768218994141e-01,1.509601771831512451e-01
4.987711608409881592e-01,5.967745184898376465e-02,1.431071162223815918e-01,1.618405282497406006e-01,1.366037130355834961e-01
5.018208622932434082e-01,1.034564450383186340e-01,1.251284182071685791e-01,1.038176342844963074e-01,1.657766550779342651e-01
8.360863476991653442e-02,1.644782871007919312e-01,5.872321128845214844e-02,6.106591224670410156e-01,8.253082633018493652e-02
3.945498466491699219e-01,8.055035024881362915e-02,6.611728668212890625e-02,3.415206372737884521e-01,1.172618344426155090e-01
6.768524050712585449e-01,6.356734782457351685e-02,8.408148586750030518e-02,8.959399163722991943e-02,8.590489625930786133e-02
1.013202667236328125e-01,9.160432964563369751e-02,6.399427354335784912e-02,6.145665645599365234e-01,1.285146325826644897e-01
5.152716636657714844e-01,7.093045115470886230e-02,1.853712797164916992e-01,8.915638178586959839e-02,1.392702609300613403e-01
4.927098453044891357e-01,6.609615683555603027e-02,2.211650162935256958e-01,8.220186829566955566e-02,1.378270983695983887e-01
8.767500519752502441e-02,2.306586056947708130e-01,4.895655810832977295e-02,4.444476366043090820e-01,1.882622092962265015e-01
2.028790861368179321e-01,1.624547690153121948e-01,9.574574232101440430e-02,3.222632110118865967e-01,2.166572213172912598e-01
4.022947847843170166e-01,9.441562741994857788e-02,2.075577825307846069e-01,1.051634401082992554e-01,1.905683577060699463e-01
8.165007084608078003e-02,1.800897717475891113e-01,1.086662560701370239e-01,4.946585297584533691e-01,1.349353641271591187e-01
1.177579909563064575e-01,1.903029084205627441e-01,9.283165633678436279e-02,4.448946714401245117e-01,1.542127430438995361e-01
4.175648391246795654e-01,6.306453049182891846e-02,7.509832084178924561e-02,3.741711974143981934e-01,7.010113447904586792e-02
4.683616012334823608e-02,2.944545745849609375e-01,6.421914696693420410e-02,3.161700069904327393e-01,2.783201336860656738e-01
5.590878054499626160e-02,2.508887052536010742e-01,6.016926467418670654e-02,3.070150017738342285e-01,3.260182738304138184e-01
2.357681691646575928e-01,7.895868271589279175e-02,4.159547686576843262e-01,1.495272219181060791e-01,1.197911128401756287e-01
6.145153939723968506e-02,3.089462220668792725e-01,7.055091857910156250e-02,2.572794556617736816e-01,3.017717897891998291e-01
8.388848602771759033e-02,3.771363794803619385e-01,7.554826140403747559e-02,1.994635611772537231e-01,2.639633715152740479e-01
6.809380650520324707e-02,2.007253319025039673e-01,2.580101191997528076e-01,2.594150006771087646e-01,2.137557417154312134e-01
5.486401543021202087e-02,3.529928028583526611e-01,6.937467306852340698e-02,2.612881660461425781e-01,2.614803612232208252e-01
7.767147570848464966e-02,3.640266358852386475e-01,7.463229447603225708e-02,2.051003426313400269e-01,2.785692811012268066e-01
9.964025020599365234e-02,2.628860771656036377e-01,3.955047577619552612e-02,3.207777440547943115e-01,2.771454453468322754e-01
2.135839164257049561e-01,6.703874468803405762e-02,2.703135907649993896e-01,2.294503152370452881e-01,2.196133434772491455e-01
2.254477292299270630e-01,7.540816068649291992e-02,2.508941888809204102e-01,1.995916068553924561e-01,2.486583292484283447e-01
2.526146173477172852e-01,7.302870601415634155e-02,2.352700084447860718e-01,1.914622634649276733e-01,2.476243823766708374e-01
2.488380372524261475e-01,4.166458919644355774e-02,2.552427351474761963e-01,6.777384132146835327e-02,3.864808082580566406e-01
2.523301243782043457e-01,7.610065490007400513e-02,2.152442485094070435e-01,1.933592706918716431e-01,2.629655599594116211e-01
2.419138103723526001e-01,8.094766736030578613e-02,2.340852469205856323e-01,1.915308833122253418e-01,2.515223622322082520e-01
5.426552891731262207e-02,7.874371856451034546e-02,6.815505772829055786e-02,7.394675016403198242e-01,5.936814844608306885e-02
2.488751858472824097e-01,4.845665767788887024e-02,2.712275087833404541e-01,1.644005328416824341e-01,2.670400440692901611e-01
2.456583380699157715e-01,5.958087369799613953e-02,1.920340210199356079e-01,3.182992041110992432e-01,1.844276189804077148e-01
2.284750938415527344e-01,6.298028677701950073e-02,3.826970756053924561e-01,6.940600275993347168e-02,2.564415633678436279e-01
2.649531960487365723e-01,8.091085404157638550e-02,3.514877855777740479e-01,6.614518910646438599e-02,2.365029603242874146e-01
2.371693104505538940e-01,9.514109790325164795e-02,3.268214762210845947e-01,4.728095233440399170e-02,2.935871779918670654e-01
8.305531740188598633e-02,4.229299426078796387e-01,4.530319944024085999e-02,7.095873355865478516e-02,3.777527809143066406e-01
2.630737423896789551e-01,9.797181934118270874e-02,3.344953656196594238e-01,1.024629920721054077e-01,2.019960433244705200e-01
2.609634399414062500e-01,7.345756143331527710e-02,3.502864241600036621e-01,5.417706072330474854e-02,2.611154913902282715e-01
1.810032874345779419e-01,3.961922228336334229e-01,7.468266785144805908e-02,1.558723598718643188e-01,1.922495067119598389e-01
1.446509659290313721e-01,3.726329207420349121e-01,6.274690479040145874e-02,1.656681597232818604e-01,2.543010115623474121e-01
2.906803488731384277e-01,6.844095140695571899e-02,2.251712530851364136e-01,7.043003290891647339e-02,3.452773690223693848e-01
7.627268880605697632e-02,7.639122754335403442e-02,1.230801641941070557e-01,1.101846471428871155e-01,6.140713095664978027e-01
4.189602434635162354e-01,6.941919028759002686e-02,1.284745037555694580e-01,2.793977558612823486e-01,1.037482693791389465e-01
1.858694851398468018e-01,1.834811568260192871e-01,2.523461580276489258e-01,2.120891511440277100e-01,1.662140488624572754e-01
2.019327580928802490e-01,4.865213483572006226e-02,3.731077015399932861e-01,1.193632110953330994e-01,2.569442093372344971e-01
8.028975874185562134e-02,8.477192372083663940e-02,4.031474888324737549e-01,9.568925946950912476e-02,3.361014723777770996e-01
2.199345678091049194e-01,1.739813238382339478e-01,1.628311276435852051e-01,1.750291734933853149e-01,2.682237923145294189e-01
2.005608677864074707e-01,2.005678415298461914e-01,2.126904428005218506e-01,2.049368619918823242e-01,1.812439411878585815e-01
